PORADI,ID_NALEZ,DRUH,CESKE_JMENO,KAT_TAX,AUTOR,DATUM_OD,DATUM_DO,CAS,ID_LOKAL,NAZ_LOKAL,SITMAP,KATASTR,X,Y,ZDROJ,NEGATIV,POCET,ODHAD,POCITANO,REL_POC,METOD_SB,POKRYVN,PATROVITOST,FENOFAZE,KODHN,ETOLOGIE,KOMPLETNI_SEZNAM,POZNAMKA,UMIST_NAL,POP_BIOT,TAX_POZN,PROJEKT,DAT_SADA,ZAPSAL,VEROH,VALIDACE,VAL_POZN,GARANCE,GAR_POZN,VYHLASKA,EVD,REDLIST,STRUKT_POZN,CXLOKAL_POZN,CXLOKAL_Z,CXPRESNOST,DATI_INSERT,DATI_UPDATE,UPDATOR,KOD,ALP,ATL,BLS,BOR,CON,MAC,MED,PAN,STE,MATL,MBAL,MBLS,MMAC,MMED,REGION_CHK,CNTRY_CHK,row_n,range_Pnau,range_Ptel,range_both,IMPUTED,POSITIVE,YEAR,EVL,EVL_target,EVL_comb,MZCHU,PROTECT,PLANT_QUANT,PLANT_QUAL,TTP,PRIKOP,ZARUST,JINY,LandUseChange,Abandonment,HarmfulMow,HarmfulGrazing,GrazingByeffects,FertilizerUse,Afforestation,Invasives,NativeDominants,AbioticNaturalProcesses,Encroachment,BiomassAccumulation,Eutrophization,None,METHOD,TIMING,MOW,GRAZE,GRAZE_MET,MANAGEMENT_HET,OVERALL,SPEC_NUM,SUM_THREATS,HET_INN,SEGMENT_ID,BIOTOP,BIOTOP_SEZ,FSB,FSB_EVAL,HABITAT,STEJ_PR,SHAPE_Area,AREA_real,LENGTH_real,REPRE,ZACH,AREA_SITE,HET_OUT,NATURAL
7223,48053569,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190713,20190713,NA,7187188,6443b1,6443,Pocinovice u Semněvic,-85518852,-108153508,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Kulturni kosena louka, drivejsi termin sece by byl vhodnejsi, krvavce teprve nakvetaji. V sousedstvi zarustajici mokradni louka a polni lado.",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,509,1,NA,1,FALSE,0,2019,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1,7730020,NA,-1 (100),-,-,NA,NA,23562184.0479,0,0,NA,NA,0,1,0
7224,48053568,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190713,20190713,NA,7187187,6443b2,6443,Dolní Metelsko,-85841508,-108465373,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Podmacena louka s krvavcem. Sec by mohla probehnout drive, krvace teprve nakvetaji.",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Negativní vlivy na lokalitě: eutrofizace,sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,509,1,NA,1,FALSE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1,23440016,NA,T1.5 (100),T,T,NA,NA,11386.4757423,0,0,NA,NA,0,1,0
7225,48053567,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190713,20190713,NA,7187186,6443b3,6443,Pocinovice u Semněvic,-85467357,-108256094,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Pouze jednotlivr kvetouci krvavce na okrajich,NA,"TTP s pravidelným managementem,zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: sečení,eutrofizace,vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,509,1,NA,1,FALSE,0,2019,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,0,0,1,2,7730020,NA,-1 (100),-,-,NA,NA,23562184.0479,0,0,NA,NA,0,1,0
7226,48053566,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190713,20190713,NA,7187185,6443b4,6443,Malý Malahov,-85242257,-108477186,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Porost s krvavci prevazne na hranici kosene louky a prikopu, lokalne hojne",NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,509,1,NA,1,FALSE,0,2019,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,1,1,0,0,2,2060709,NA,-1 (100),-,-,NA,NA,17618670.0115,0,0,NA,NA,0,1,0
5720,49920391,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587756,6444d11,6444,Hlohová,-84646875,-108972463,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne velmi hojny vyskyt krvavce v prikopech a okraji poli na cca 300 m dlouhem useku,NA,"příkop u komunikace,zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení,hromadění organického materiálu (stařiny),hnojení,eutrofizace",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,2,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5722,49920389,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587754,6444d08,6444,Čermná u Staňkova,-8457363,-108998802,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne hojny vyskyt krvavce v prikopech a okolnich nivnich loukach,NA,"příkop u komunikace,TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení,eutrofizace,vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,NA,1,1,0,1,2,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5723,49920388,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587753,6444d09,6444,Hlohová,-84613378,-108974198,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne hojny vyskyt krvavce v prikopech a okraji poli,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení,eutrofizace,hromadění organického materiálu (stařiny),hnojení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,1,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5724,49920387,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587752,6444d07,6444,Čermná u Staňkova,-84539368,-109015884,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalni vyskyt krvavce v prikopech v blizkosti intravilanu,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,1,1,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5725,49920386,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587751,6444d06,6444,Poděvousy,-8438824,-109077757,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalni vyskyt krvavce v prikopech v blizkosti intravilanu,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení,hnojení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,1,1,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5726,49920385,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587750,6444d05,6444,Buková u Merklína,-84189248,-109009712,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Lokalni vyskyt krvavce v prikopu blizkosti intravilanu, kosene i neudrzivane TP,",NA,"příkop u komunikace,TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení,hromadění organického materiálu (stařiny),hnojení,eutrofizace",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,2,22490053,NA,-1 (100),-,-,NA,NA,19846843.5748,0,0,NA,NA,0,1,0
5727,49920384,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587749,6444d04,6444,Staňkov-ves,-84583599,-108881921,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne hojny vyskyt krvavce v prikopu na cce 300m dlouhem useku,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení,hromadění organického materiálu (stařiny),hnojení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,1,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5728,49920383,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587748,6444d03,6444,Staňkov-ves,-84626931,-108863426,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne hojny vyskyt krvavce,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení,eutrofizace,hromadění organického materiálu (stařiny),hnojení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,1,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5729,49920382,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587747,6444d01,6444,Staňkov-ves,-84680042,-108825149,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Mezi cerstve pokosenyni loukami se nachazi strouha s hojnym vyskytem kvetoucich krvavcu,NA,"TTP s pravidelným managementem,jiný, Nrudrzovana strouha mezi secenymi TP",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení,eutrofizace,hromadění organického materiálu (stařiny)",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,NA,1,0,0,2,2,22810002,NA,-1 (100),-,-,NA,NA,24457742.0203,0,0,NA,NA,0,1,0
5730,49920381,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587746,6444a17,6444,Neuměř,-84753996,-108250885,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,jiný, Kosena louka s izolovanym vyskytem krvavce",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,1,1,0,0,2,23890059,NA,X5 (100),X,X,NA,NA,35868.2622445,0,0,NA,NA,0,1,0
5731,49920380,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587745,6444a16,6444,Kvíčovice,-84736379,-108387998,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Extenzivne udrzovana louka,NA,"zarůstající louka bez managementu,TTP s pravidelným managementem,jiný, Extenzivbe secena louka s lokalne hojnym vyskytem krvavce v nive toku",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: hnojení,sečení,eutrofizace,hromadění organického materiálu (stařiny),vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,NA,1,1,0,2,3,23630069,NA,X5 (100),X,X,NA,NA,213516.227299,0,0,NA,NA,0,1,0
5732,49920379,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587744,6444a14,6444,Kvíčovice,-84775323,-108377105,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Extenzivne udrzovana louka se zarustajicimi okraji,NA,"zarůstající louka bez managementu,TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: hnojení,sečení,eutrofizace,hromadění organického materiálu (stařiny),vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,NA,1,1,0,2,2,23630069,NA,X5 (100),X,X,NA,NA,213516.227299,0,0,NA,NA,0,1,0
5733,49920378,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587743,6444a13,6444,Štichov,-84947391,-108460692,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Zbytkovy vyskyt krvavce na kosene louce v okoli regulovaneho toku,NA,"zarůstající louka bez managementu,TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: hnojení,sečení,eutrofizace",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,1,1,0,0,2,23630016,NA,X5 (100),X,X,NA,NA,12531.7089711,0,0,NA,NA,0,1,0
5734,49920377,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587742,6444b07,6444,Kvíčovice,-8456601,-10838877,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne velmi hojny vyskyt krvavce,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,1,1,23630075,NA,-1 (100),-,-,NA,NA,21910822.0137,0,0,NA,NA,0,1,0
5735,49920376,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587741,6444b06,6444,Kvíčovice,-84576401,-108397164,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne velmi hojny vyskyt krvavce,NA,"příkop u komunikace,jiný, Prikop na cca 200 m dlouhem useku a extenzivne udrzovane okoli",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,1,2,23630075,NA,-1 (100),-,-,NA,NA,21910822.0137,0,0,NA,NA,0,1,0
5736,49920375,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587740,6444b05,6444,Kvíčovice,-84588701,-108407644,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"příkop u komunikace,jiný, a neudrzovane okoli",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně,sečení",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,1,2,23630075,NA,-1 (100),-,-,NA,NA,21910822.0137,0,0,NA,NA,0,1,0
5737,49920374,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587739,6444b04,6444,Kvíčovice,-84591933,-108412563,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Lokalne hojny vyskyt krvavce zejm. na vnejsim okraji prikopu,NA,"příkop u komunikace,jiný, a neudrzovane okoli",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: hnojení,vývoj biocenózy, sukcese všeobecně,hromadění organického materiálu (stařiny),eutrofizace",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,2,23630075,NA,-1 (100),-,-,NA,NA,21910822.0137,0,0,NA,NA,0,1,0
5738,49920373,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20200820,20200820,NA,7587738,6444b03,6444,Kvíčovice,-8460987,-108437598,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: hnojení,vývoj biocenózy, sukcese všeobecně,hromadění organického materiálu (stařiny),eutrofizace",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,510,1,NA,1,FALSE,0,2020,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,1,23630075,NA,-1 (100),-,-,NA,NA,21910822.0137,0,0,NA,NA,0,1,0
